7.9550169955109302e+00
7.9288367526476637e+00
1.7789803262311226e+00
1.7772058051728539e+00
7.0642213194610726e-01
7.0233898757298452e-01
4.9984377823195819e-01
4.9435221002114066e-01
4.0830573119616048e-01
4.0336616003892445e-01
3.7377432545886946e-01
3.5887631113130114e-01
3.5480018350279718e-01
2.9312176966358228e-01
2.8803673309704281e-01
2.6809451545621060e-01
2.3136599722789286e-01
2.2542010012799713e-01
2.1083686814109454e-01
2.0276021834261712e-01
1.9444840771392333e-01
1.8745003835939361e-01
1.7202088274651062e-01
1.6684148606117591e-01
1.6544887870092176e-01
1.5677102512413846e-01
1.5408030115176904e-01
1.5299671287593616e-01
1.4473150871627941e-01
1.3732830858593387e-01
1.3197279802897774e-01
1.2748482086799426e-01
1.2539977347003725e-01
1.2164757325482722e-01
1.1632861099116770e-01
1.1532811716299128e-01
1.1435493137765113e-01
1.1294103292304482e-01
1.1110120291624885e-01
1.0972466865094307e-01
1.0736284704091473e-01
1.0556502066028765e-01
1.0391511411797148e-01
1.0189549477831246e-01
1.0118475291109243e-01
9.9813615130160835e-02
9.7388164052015821e-02
9.5692938099380842e-02
8.9012740365323514e-02
8.7814393918435707e-02
8.7366955582865738e-02
8.5489435874054887e-02
8.4871109277542905e-02
8.3760606160462686e-02
8.1406247321642963e-02
7.8805975079740895e-02
7.6488545644970568e-02
7.4806674574954032e-02
7.1528180375549394e-02
7.1387831217626638e-02
6.9079444185917785e-02
6.8593459161128245e-02
6.7775046769506644e-02
6.7249561857533224e-02
6.5182137947779231e-02
6.4635758959467327e-02
6.2994485465413461e-02
6.2322784994770702e-02
6.1492996121948973e-02
5.9407441154426296e-02
5.8098191036593673e-02
5.7642248930211797e-02
5.7206843858437210e-02
5.6290101276186909e-02
5.5707254743712221e-02
5.5199010819496047e-02
5.3883752779845771e-02
5.2417355495289426e-02
5.1908930798865160e-02
5.0354595801808719e-02
4.9950010256775208e-02
4.9334063559612444e-02
4.9059528113565953e-02
4.8413187745942193e-02
4.7610116702309899e-02
4.7456434309920706e-02
4.6378609202791368e-02
4.5499981853706510e-02
4.5115995026820871e-02
4.4311738381484701e-02
4.4147854329192798e-02
4.3091037041230830e-02
4.2864869795154734e-02
4.2151375039049192e-02
4.1146279714678678e-02
4.0837282346832558e-02
4.0380939124062959e-02
3.9957590451007004e-02
3.9520315367500676e-02
3.8755513206019915e-02
3.8527501513391599e-02
3.7487264173256589e-02
3.6726130945218906e-02
3.6395552372963394e-02
3.6132978532080716e-02
3.5793485661338165e-02
3.5530102470280635e-02
3.5158717713164651e-02
3.4981100863584212e-02
3.4380269530666516e-02
3.4159458137094596e-02
3.3567336550111147e-02
3.3397348698514510e-02
3.3064026445836128e-02
3.2730434606149106e-02
3.2052754349021488e-02
3.1663973117092771e-02
3.1363058823798591e-02
3.0995007378461645e-02
3.0888310907143810e-02
3.0616940175390656e-02
3.0419782003437149e-02
3.0086020742255592e-02
2.9635567485409273e-02
2.9562671190516424e-02
2.9045613417437600e-02
2.8624570250690699e-02
2.8337896839549327e-02
2.7920287392084790e-02
2.7622880936861400e-02
2.7452088715449859e-02
2.7294868962367953e-02
2.7045064939394327e-02
2.6651156542732559e-02
2.6321154682034904e-02
2.6190121620125333e-02
2.5807101223829149e-02
2.5486141431728278e-02
2.5338857861316816e-02
2.5047421540681621e-02
2.4884625954903622e-02
2.4562300011578182e-02
2.4467696966663521e-02
2.4166377980133678e-02
2.3610143837707213e-02
2.3569642817794060e-02
2.3395809893628747e-02
2.3074734797144333e-02
2.2826480214299134e-02
2.2678063906583761e-02
2.2532029942584426e-02
2.2138382244039141e-02
2.2013495441667093e-02
2.1581078228178216e-02
2.1333244451191440e-02
2.1114413084362675e-02
2.0944996670600621e-02
2.0903099927922206e-02
2.0714246577319455e-02
2.0340318729208377e-02
2.0285416704868255e-02
2.0136920992913025e-02
1.9949048658208353e-02
1.9678257694415339e-02
1.9659731531877656e-02
1.9448373372064353e-02
1.9341355802435237e-02
1.9187064465061975e-02
1.9151269800293594e-02
1.8998785544827389e-02
1.8936964423132849e-02
1.8843924217844879e-02
1.8690693387477794e-02
1.8543262336093699e-02
1.8320590748763532e-02
1.8134034214957299e-02
1.7998688488550407e-02
1.7761674990245103e-02
1.7685947795153669e-02
1.7510699618373694e-02
1.7300079075042805e-02
1.7194209702885026e-02
